state,year,total,D,R,R_pv2p,D_pv2p,swing_r,swing_d,party,winner,candidate,pv,pv2p,incumbent,incumbent_party,prev_admin,margin_pct_nat,margin_pct_lag_nat,swing_nat,unemployment_nat_a,RDI_growth_a,inflation_a,stock_a,GDP_growth_a,term.x,unemployment_nat_t,RDI_growth_t,inflation_t,stock_t,GDP_growth_t,unemployment_loc_a,lfpr_loc_a,term.y,unemployment_loc_t,lfpr_loc_t,avg_support_10,avg_support_2,total_cost,R_pv2p_lag,D_pv2p_lag,pv2p_lag
Connecticut,1996,1392614,735740,483109,39.63649311768726,60.363506882312734,-6.238390174886064,6.238390174886057,democrat,TRUE,"Clinton, Bill",49.06674998,54.804024027865864,TRUE,TRUE,FALSE,4.804024027865864,-3.6206958383803425,8.424719866246207,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,5.5,68.05833333333334,11,5.808333333333334,68.82708333333333,NA,49.496815175,NA,45.87488329257332,54.12511670742668,54.12511670742668
Connecticut,1996,1392614,735740,483109,39.63649311768726,60.363506882312734,-6.238390174886064,6.238390174886057,republican,FALSE,"Dole, Robert",40.46454056,45.195975972134136,FALSE,FALSE,FALSE,-4.804024027865864,4.804024027865864,-9.608048055731729,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,5.5,68.05833333333334,11,5.808333333333334,68.82708333333333,NA,29.811119525000002,NA,45.87488329257332,54.12511670742668,45.87488329257332
Connecticut,2000,1459525,816015,561094,40.74434195114548,59.25565804885452,1.1078488334582204,-1.1078488334582133,democrat,FALSE,"Gore, Al",48.14325143,50.25952344926664,FALSE,TRUE,TRUE,0.25952344926663784,-4.804024027865864,5.063547477132502,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,2.408333333333333,68.00833333333333,12,3.43125,67.9875,NA,49.74650675,134561.17,39.63649311768726,60.363506882312734,60.363506882312734
Connecticut,2000,1459525,816015,561094,40.74434195114548,59.25565804885452,1.1078488334582204,-1.1078488334582133,republican,TRUE,"Bush, George W.",47.64605998,49.740476550733355,FALSE,FALSE,FALSE,-0.25952344926664495,0.25952344926663784,-0.5190468985332828,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,2.408333333333333,68.00833333333333,12,3.43125,67.9875,NA,37.51948925,233852.645,39.63649311768726,60.363506882312734,39.63649311768726
Connecticut,2004,1578769,857488,693826,44.725052439415876,55.27494756058412,3.9807104882703968,-3.980710488270404,democrat,FALSE,"Kerry, John",48.0664567,48.73068404108468,FALSE,FALSE,FALSE,-1.2693159589153211,-0.25952344926664495,-1.0097925096486762,5.541666666666665,0.00880294553693157,188.9083333333335,1133.964986166665,0.8107064589568925,13,5.514583333333332,0.007588175360730238,182.45416666666668,1069.0583228750002,0.6087863131990616,4.958333333333333,66.575,13,4.447916666666667,67.15416666666667,NA,NA,102013.48999999999,40.74434195114548,59.25565804885452,59.25565804885452
Connecticut,2004,1578769,857488,693826,44.725052439415876,55.27494756058412,3.9807104882703968,-3.980710488270404,republican,TRUE,"Bush, George W.",50.5704856,51.26931595891532,TRUE,TRUE,FALSE,1.2693159589153211,-1.2693159589153211,2.5386319178306422,5.541666666666665,0.00880294553693157,188.9083333333335,1133.964986166665,0.8107064589568925,13,5.514583333333332,0.007588175360730238,182.45416666666668,1069.0583228750002,0.6087863131990616,4.958333333333333,66.575,13,4.447916666666667,67.15416666666667,NA,NA,8559.619999999999,40.74434195114548,59.25565804885452,40.74434195114548
Connecticut,2008,1646792,997772,629428,38.68166175024582,61.31833824975418,-6.043390689170053,6.04339068917006,democrat,TRUE,"Obama, Barack H.",52.76155846,53.77076727938485,FALSE,FALSE,FALSE,3.770767279384849,1.2693159589153211,2.5014513204695277,5.8,0.00219968299551063,215.25425000000024,1215.2216593333358,-0.6908698953173065,14,5.027083333333334,0.004541164975422367,204.8558541666668,1304.8491592500002,0.3036128671172489,5.666666666666667,68.975,14,4.8375,68.12916666666666,NA,56.5171005,1375453.422,44.725052439415876,55.27494756058412,55.27494756058412
Connecticut,2008,1646792,997772,629428,38.68166175024582,61.31833824975418,-6.043390689170053,6.04339068917006,republican,FALSE,"McCain, John",45.3615689,46.22923272061515,FALSE,TRUE,FALSE,-3.770767279384849,3.770767279384849,-7.541534558769698,5.8,0.00219968299551063,215.25425000000024,1215.2216593333358,-0.6908698953173065,14,5.027083333333334,0.004541164975422367,204.8558541666668,1304.8491592500002,0.3036128671172489,5.666666666666667,68.975,14,4.8375,68.12916666666666,NA,36.280652,0,44.725052439415876,55.27494756058412,44.725052439415876
Connecticut,2012,1558204,905083,634892,41.227422523092905,58.772577476907095,2.545760772847082,-2.545760772847082,democrat,TRUE,"Obama, Barack H.",50.87488268,51.915258039578795,TRUE,TRUE,TRUE,1.915258039578795,-3.770767279384849,5.686025318963644,8.075,0.0120888959971867,229.58608333333325,1386.5050048333326,0.36550393302059975,15,8.975,0.005845606769157154,221.78747916666663,1186.6149966041678,0.36311164967474124,8.35,66.35,15,8.558333333333334,67.8125,51.5425516315789,53.659582,28184.159999999996,38.68166175024582,61.31833824975418,61.31833824975418
Connecticut,2012,1558204,905083,634892,41.227422523092905,58.772577476907095,2.545760772847082,-2.545760772847082,republican,FALSE,"Romney, Mitt",47.12112967,48.08474196042121,FALSE,FALSE,FALSE,-1.915258039578788,1.915258039578795,-3.830516079157583,8.075,0.0120888959971867,229.58608333333325,1386.5050048333326,0.36550393302059975,15,8.975,0.005845606769157154,221.78747916666663,1186.6149966041678,0.36311164967474124,8.35,66.35,15,8.558333333333334,67.8125,43.1664382631579,41.35507441666665,374.87999999999994,38.68166175024582,61.31833824975418,38.68166175024582
Connecticut,2016,1644920,897572,673215,42.85845248273636,57.14154751726363,1.631029959643456,-1.6310299596434632,democrat,FALSE,"Clinton, Hillary",47.05731122,51.16249043797541,FALSE,TRUE,TRUE,1.162490437975407,-1.915258039578788,3.077748477554195,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,5.166666666666667,65.85,16,6.33125,65.69166666666666,45.1269375,49.93022,0,41.227422523092905,58.772577476907095,58.772577476907095
Connecticut,2016,1644920,897572,673215,42.85845248273636,57.14154751726363,1.631029959643456,-1.6310299596434632,republican,TRUE,"Trump, Donald J.",44.91888231,48.83750956202459,FALSE,FALSE,FALSE,-1.162490437975407,1.162490437975407,-2.324980875950814,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,5.166666666666667,65.85,16,6.33125,65.69166666666666,37.681975,37.04198375,0,41.227422523092905,58.772577476907095,41.227422523092905
Delaware,1976,235642,122461,109780,47.2698619106876,52.7301380893124,4.4114094279512415,-4.411409427951234,democrat,TRUE,"Carter, Jimmy",49.85266664,51.13734917444963,FALSE,FALSE,FALSE,1.137349174449632,-11.78900883147498,12.926358005924612,7.7,0.007970084722630813,56.93333333333332,102.79083316666674,1.0640058056245374,6,6.66875,0.00469414917043684,51.125,94.4777085208333,0.5526784785296639,8.816666666666666,62.975,6,8.816666666666666,62.975,NA,NA,NA,60.33227303988996,39.66772696011004,39.66772696011004
Delaware,1976,235642,122461,109780,47.2698619106876,52.7301380893124,4.4114094279512415,-4.411409427951234,republican,FALSE,"Ford, Gerald",47.63511371,48.86265082555036,TRUE,TRUE,TRUE,-1.1373491744496391,1.137349174449632,-2.274698348899271,7.7,0.007970084722630813,56.93333333333332,102.79083316666674,1.0640058056245374,6,6.66875,0.00469414917043684,51.125,94.4777085208333,0.5526784785296639,8.816666666666666,62.975,6,8.816666666666666,62.975,NA,NA,NA,60.33227303988996,39.66772696011004,60.33227303988996
Delaware,1980,235668,105754,111252,51.26678525017741,48.73321474982259,3.996923339489811,-3.996923339489811,democrat,FALSE,"Carter, Jimmy",41.01993031,44.84244123187356,TRUE,TRUE,FALSE,-5.157558768126442,-1.1373491744496391,-4.020209593676803,7.175,0.00491764655008681,82.38333333333333,119.57833291666651,2.876509205468336e-5,7,6.535416666666667,0.00665279504411072,70.20625,103.96166662500003,0.7965632427413756,7.608333333333333,64.50833333333333,7,7.66875,63.97083333333333,NA,NA,NA,47.2698619106876,52.7301380893124,52.7301380893124
