state,year,total,D,R,R_pv2p,D_pv2p,margin_pct,margin_pct_lag,swing,party,winner,candidate,pv,pv2p,incumbent,incumbent_party,prev_admin,margin_pct_nat,margin_pct_lag_nat,swing_nat,unemployment_nat_a,RDI_growth_a,inflation_a,stock_a,GDP_growth_a,term.x,unemployment_nat_t,RDI_growth_t,inflation_t,stock_t,GDP_growth_t,unemployment_loc_a,lfpr_loc_a,term.y,unemployment_loc_t,lfpr_loc_t
Alabama,2016,2123372,729547,1318255,64.37414359396074,35.62585640603926,14.374143593960738,11.216228533437715,3.157915060523024,republican,TRUE,"Trump, Donald J.",44.91888231,48.83750956202459,FALSE,FALSE,FALSE,-1.162490437975407,-1.915258039578788,0.7527676016033809,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,5.841666666666667,57.21666666666667,16,6.475,57.25833333333333
Alaska,1976,123574,44058,71555,61.891828773580826,38.108171226419174,11.891828773580826,14.374143593960738,-2.482314820379912,republican,FALSE,"Ford, Gerald",47.63511371,48.86265082555036,TRUE,TRUE,TRUE,-1.1373491744496391,11.78900883147498,-12.92635800592462,7.7,0.007970084722630813,56.93333333333332,102.79083316666674,1.0640058056245374,6,6.66875,0.00469414917043684,51.125,94.4777085208333,0.5526784785296639,7.516666666666667,68.3,6,7.516666666666667,68.3
Alaska,1980,158445,41842,86112,67.29918564484112,32.70081435515888,17.299185644841117,11.891828773580826,5.407356871260291,republican,TRUE,"Reagan, Ronald",50.45575474,55.157558768126435,FALSE,FALSE,FALSE,5.157558768126435,-1.1373491744496391,6.294907942576074,7.175,0.00491764655008681,82.38333333333333,119.57833291666651,2.876509205468336e-5,7,6.535416666666667,0.00665279504411072,70.20625,103.96166662500003,0.7965632427413756,9.65,71.00833333333334,7,9.852083333333333,70.82291666666667
Alaska,1984,207605,62007,138377,69.05591264771638,30.944087352283617,19.055912647716383,17.299185644841117,1.756727002875266,republican,TRUE,"Reagan, Ronald",58.46086046,59.12335119072585,TRUE,TRUE,FALSE,9.123351190725849,5.157558768126435,3.9657924225994137,7.508333333333333,0.014487213283155678,103.93333333333325,160.31500000000025,1.366871854933382,8,8.608333333333334,0.009401425130037496,97.74583333333331,142.28937483333343,0.8145548001034859,9.85,73.1,8,9.78125,72.49166666666667
Alaska,1988,200116,72584,119251,62.16331743425339,37.83668256574661,12.163317434253393,19.055912647716383,-6.8925952134629895,republican,TRUE,"Bush, George H.W.",53.11095783,53.832455289994016,FALSE,TRUE,TRUE,3.832455289994016,9.123351190725849,-5.290895900731833,5.491666666666668,0.011017512456693718,118.275,268.0508346666665,0.9372295473986025,9,6.464583333333334,0.008341112095608698,112.29583333333338,245.48250008333332,0.9472254132584095,8.783333333333333,71.725,9,9.91875,72.51458333333333
Alaska,1992,258506,78294,102000,56.57426203867018,43.42573796132983,6.574262038670177,12.163317434253393,-5.589055395583216,republican,FALSE,"Bush, George H.W.",37.09272907,46.37930416161966,TRUE,TRUE,TRUE,-3.6206958383803425,3.832455289994016,-7.453151128374358,7.491666666666667,0.009805129294970717,140.30833333333325,417.1158345,1.0782104055655632,10,6.304166666666666,0.005670335796065384,132.76875,364.41103997916673,0.550509567532052,8.916666666666666,72.75833333333333,10,7.904166666666667,72.60416666666667
Alaska,1996,241620,80380,122746,60.42850250583381,39.57149749416618,10.428502505833812,6.574262038670177,3.8542404671636348,republican,FALSE,"Dole, Robert",40.46454056,45.195975972134136,FALSE,FALSE,FALSE,-4.804024027865864,-3.6206958383803425,-1.1833281894855219,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,7.583333333333333,73.65,11,7.54375,73.49583333333334
Alaska,2000,285560,79004,167398,67.93694856372919,32.06305143627081,17.93694856372919,10.428502505833812,7.508446057895377,republican,TRUE,"Bush, George W.",47.64605998,49.740476550733355,FALSE,FALSE,FALSE,-0.25952344926664495,-4.804024027865864,4.544500578599219,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,6.358333333333333,73.25833333333334,12,6.58125,73.675
Alaska,2004,312598,111025,190889,63.22628298124632,36.77371701875368,13.226282981246321,17.93694856372919,-4.710665582482868,republican,TRUE,"Bush, George W.",50.5704856,51.26931595891532,TRUE,TRUE,FALSE,1.2693159589153211,-0.25952344926664495,1.528839408181966,5.541666666666665,0.00880294553693157,188.9083333333335,1133.964986166665,0.8107064589568925,13,5.514583333333332,0.007588175360730238,182.45416666666668,1069.0583228750002,0.6087863131990616,7.45,71.49166666666666,13,7.245833333333334,72.07916666666667
Alaska,2008,326197,123594,193841,61.064784916597105,38.9352150834029,11.064784916597105,13.226282981246321,-2.1614980646492157,republican,FALSE,"McCain, John",45.3615689,46.22923272061515,FALSE,TRUE,FALSE,-3.770767279384849,1.2693159589153211,-5.04008323830017,5.8,0.00219968299551063,215.25425000000024,1215.2216593333358,-0.6908698953173065,14,5.027083333333334,0.004541164975422367,204.8558541666668,1304.8491592500002,0.3036128671172489,6.708333333333333,70.99166666666667,14,6.641666666666667,71.2125
Alaska,2012,300495,122640,164676,57.315290481560375,42.684709518439625,7.315290481560375,11.064784916597105,-3.7494944350367305,republican,FALSE,"Romney, Mitt",47.12112967,48.08474196042121,FALSE,FALSE,FALSE,-1.915258039578788,-3.770767279384849,1.8555092398060609,8.075,0.0120888959971867,229.58608333333325,1386.5050048333326,0.36550393302059975,15,8.975,0.005845606769157154,221.78747916666663,1186.6149966041678,0.36311164967474124,7.133333333333333,68.35833333333333,15,7.577083333333333,69.41041666666666
Alaska,2016,318608,116454,163387,58.38565471106807,41.61434528893193,8.38565471106807,7.315290481560375,1.070364229507696,republican,TRUE,"Trump, Donald J.",44.91888231,48.83750956202459,FALSE,FALSE,FALSE,-1.162490437975407,-1.915258039578788,0.7527676016033809,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,6.858333333333333,66.275,16,6.814583333333333,67.22291666666666
Arizona,1976,742719,295602,418642,58.61330301689619,41.38669698310382,8.61330301689619,8.38565471106807,0.22764830582811868,republican,FALSE,"Ford, Gerald",47.63511371,48.86265082555036,TRUE,TRUE,TRUE,-1.1373491744496391,11.78900883147498,-12.92635800592462,7.7,0.007970084722630813,56.93333333333332,102.79083316666674,1.0640058056245374,6,6.66875,0.00469414917043684,51.125,94.4777085208333,0.5526784785296639,9.683333333333334,59.84166666666667,6,9.683333333333334,59.84166666666667
Arizona,1980,873945,246843,529688,68.21208683233509,31.78791316766491,18.21208683233509,8.61330301689619,9.5987838154389,republican,TRUE,"Reagan, Ronald",50.45575474,55.157558768126435,FALSE,FALSE,FALSE,5.157558768126435,-1.1373491744496391,6.294907942576074,7.175,0.00491764655008681,82.38333333333333,119.57833291666651,2.876509205468336e-5,7,6.535416666666667,0.00665279504411072,70.20625,103.96166662500003,0.7965632427413756,6.65,61.63333333333333,7,6.497916666666667,60.55833333333334
Arizona,1984,1025897,333854,681416,67.116727570006,32.883272429993994,17.116727570006006,18.21208683233509,-1.095359262329083,republican,TRUE,"Reagan, Ronald",58.46086046,59.12335119072585,TRUE,TRUE,FALSE,9.123351190725849,5.157558768126435,3.9657924225994137,7.508333333333333,0.014487213283155678,103.93333333333325,160.31500000000025,1.366871854933382,8,8.608333333333334,0.009401425130037496,97.74583333333331,142.28937483333343,0.8145548001034859,5.175,63.11666666666667,8,7.579166666666667,62.920833333333334
Arizona,1988,1171873,454029,702541,60.7434915309925,39.25650846900749,10.7434915309925,17.116727570006006,-6.373236039013506,republican,TRUE,"Bush, George H.W.",53.11095783,53.832455289994016,FALSE,TRUE,TRUE,3.832455289994016,9.123351190725849,-5.290895900731833,5.491666666666668,0.011017512456693718,118.275,268.0508346666665,0.9372295473986025,9,6.464583333333334,0.008341112095608698,112.29583333333338,245.48250008333332,0.9472254132584095,6.366666666666667,64.8,9,6.51875,64.21041666666667
Arizona,1992,1486975,543050,572086,51.30190398301194,48.69809601698806,1.3019039830119397,10.7434915309925,-9.44158754798056,republican,FALSE,"Bush, George H.W.",37.09272907,46.37930416161966,TRUE,TRUE,TRUE,-3.6206958383803425,3.832455289994016,-7.453151128374358,7.491666666666667,0.009805129294970717,140.30833333333325,417.1158345,1.0782104055655632,10,6.304166666666666,0.005670335796065384,132.76875,364.41103997916673,0.550509567532052,7.541666666666667,63.4,10,6.03125,64.15416666666667
Arizona,1996,1404405,653288,622073,48.77622884814574,51.22377115185426,-1.2237711518542582,1.3019039830119397,-2.525675134866198,republican,FALSE,"Dole, Robert",40.46454056,45.195975972134136,FALSE,FALSE,FALSE,-4.804024027865864,-3.6206958383803425,-1.1833281894855219,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,5.566666666666666,65.95833333333333,11,5.870833333333334,65.37083333333334
Arizona,2000,1532016,685341,781652,53.28259916713986,46.71740083286014,3.282599167139857,-1.2237711518542582,4.506370318994115,republican,TRUE,"Bush, George W.",47.64605998,49.740476550733355,FALSE,FALSE,FALSE,-0.25952344926664495,-4.804024027865864,4.544500578599219,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,3.975,65.19166666666666,12,4.33125,65.03958333333334
Arizona,2004,2012585,893524,1104294,55.275005030488266,44.72499496951174,5.275005030488266,3.282599167139857,1.9924058633484094,republican,TRUE,"Bush, George W.",50.5704856,51.26931595891532,TRUE,TRUE,FALSE,1.2693159589153211,-0.25952344926664495,1.528839408181966,5.541666666666665,0.00880294553693157,188.9083333333335,1133.964986166665,0.8107064589568925,13,5.514583333333332,0.007588175360730238,182.45416666666668,1069.0583228750002,0.6087863131990616,5.041666666666667,64.95,13,5.420833333333333,65.45
Arizona,2008,2293475,1034707,1230111,54.31390071961633,45.68609928038368,4.313900719616328,5.275005030488266,-0.9611043108719386,republican,FALSE,"McCain, John",45.3615689,46.22923272061515,FALSE,TRUE,FALSE,-3.770767279384849,1.2693159589153211,-5.04008323830017,5.8,0.00219968299551063,215.25425000000024,1215.2216593333358,-0.6908698953173065,14,5.027083333333334,0.004541164975422367,204.8558541666668,1304.8491592500002,0.3036128671172489,6.141666666666667,63.766666666666666,14,4.714583333333334,64.16666666666667
Arizona,2012,2299254,1025232,1233654,54.61338022370319,45.38661977629681,4.613380223703189,4.313900719616328,0.29947950408686097,republican,FALSE,"Romney, Mitt",47.12112967,48.08474196042121,FALSE,FALSE,FALSE,-1.915258039578788,-3.770767279384849,1.8555092398060609,8.075,0.0120888959971867,229.58608333333325,1386.5050048333326,0.36550393302059975,15,8.975,0.005845606769157154,221.78747916666663,1186.6149966041678,0.36311164967474124,8.333333333333334,60.516666666666666,15,9.527083333333334,62.11875
Arizona,2016,2573165,1161167,1252401,51.89002340103946,48.10997659896054,1.890023401039457,4.613380223703189,-2.7233568226637317,republican,TRUE,"Trump, Donald J.",44.91888231,48.83750956202459,FALSE,FALSE,FALSE,-1.162490437975407,-1.915258039578788,0.7527676016033809,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,5.375,60.141666666666666,16,6.49375,59.90625
Arkansas,1976,767535,498604,267903,34.951148521800846,65.04885147819915,-15.048851478199154,1.890023401039457,-16.93887487923861,republican,FALSE,"Ford, Gerald",47.63511371,48.86265082555036,TRUE,TRUE,TRUE,-1.1373491744496391,11.78900883147498,-12.92635800592462,7.7,0.007970084722630813,56.93333333333332,102.79083316666674,1.0640058056245374,6,6.66875,0.00469414917043684,51.125,94.4777085208333,0.5526784785296639,6.975,57.675,6,6.975,57.675
Arkansas,1980,837582,398041,403164,50.31970594292348,49.68029405707653,0.319705942923477,-15.048851478199154,15.368557421122631,republican,TRUE,"Reagan, Ronald",50.45575474,55.157558768126435,FALSE,FALSE,FALSE,5.157558768126435,-1.1373491744496391,6.294907942576074,7.175,0.00491764655008681,82.38333333333333,119.57833291666651,2.876509205468336e-5,7,6.535416666666667,0.00665279504411072,70.20625,103.96166662500003,0.7965632427413756,7.558333333333333,59.791666666666664,7,6.602083333333333,59.32083333333333
Arkansas,1984,884406,338646,534774,61.227588101944086,38.77241189805592,11.227588101944086,0.319705942923477,10.907882159020609,republican,TRUE,"Reagan, Ronald",58.46086046,59.12335119072585,TRUE,TRUE,FALSE,9.123351190725849,5.157558768126435,3.9657924225994137,7.508333333333333,0.014487213283155678,103.93333333333325,160.31500000000025,1.366871854933382,8,8.608333333333334,0.009401425130037496,97.74583333333331,142.28937483333343,0.8145548001034859,8.733333333333333,60.15,8,9.304166666666667,60.3
Arkansas,1988,827738,349237,466578,57.19164271311511,42.8083572868849,7.191642713115108,11.227588101944086,-4.035945388828978,republican,TRUE,"Bush, George H.W.",53.11095783,53.832455289994016,FALSE,TRUE,TRUE,3.832455289994016,9.123351190725849,-5.290895900731833,5.491666666666668,0.011017512456693718,118.275,268.0508346666665,0.9372295473986025,9,6.464583333333334,0.008341112095608698,112.29583333333338,245.48250008333332,0.9472254132584095,7.6,62.3,9,8.2375,61.072916666666664
Arkansas,1992,950653,505823,337324,40.007732933877485,59.992267066122515,-9.992267066122515,7.191642713115108,-17.183909779237624,republican,FALSE,"Bush, George H.W.",37.09272907,46.37930416161966,TRUE,TRUE,TRUE,-3.6206958383803425,3.832455289994016,-7.453151128374358,7.491666666666667,0.009805129294970717,140.30833333333325,417.1158345,1.0782104055655632,10,6.304166666666666,0.005670335796065384,132.76875,364.41103997916673,0.550509567532052,7.091666666666667,63.25833333333333,10,7.1,63.125
Arkansas,1996,884262,475171,325416,40.64717513524451,59.35282486475548,-9.35282486475549,-9.992267066122515,0.6394422013670251,republican,FALSE,"Dole, Robert",40.46454056,45.195975972134136,FALSE,FALSE,FALSE,-4.804024027865864,-3.6206958383803425,-1.1833281894855219,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,5.25,64.40833333333333,11,5.404166666666667,64.29583333333333
Arkansas,2000,921781,422768,472940,52.80068951042081,47.19931048957919,2.80068951042081,-9.35282486475549,12.1535143751763,republican,TRUE,"Bush, George W.",47.64605998,49.740476550733355,FALSE,FALSE,FALSE,-0.25952344926664495,-4.804024027865864,4.544500578599219,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,4.275,62.141666666666666,12,4.820833333333333,62.67916666666667
Arkansas,2004,1054945,469953,572898,54.93574825166778,45.06425174833222,4.935748251667782,2.80068951042081,2.135058741246972,republican,TRUE,"Bush, George W.",50.5704856,51.26931595891532,TRUE,TRUE,FALSE,1.2693159589153211,-0.25952344926664495,1.528839408181966,5.541666666666665,0.00880294553693157,188.9083333333335,1133.964986166665,0.8107064589568925,13,5.514583333333332,0.007588175360730238,182.45416666666668,1069.0583228750002,0.6087863131990616,5.7,62.275,13,5.514583333333333,61.775
Arkansas,2008,1086617,422310,638017,60.17172061071726,39.82827938928274,10.171720610717259,4.935748251667782,5.235972359049477,republican,FALSE,"McCain, John",45.3615689,46.22923272061515,FALSE,TRUE,FALSE,-3.770767279384849,1.2693159589153211,-5.04008323830017,5.8,0.00219968299551063,215.25425000000024,1215.2216593333358,-0.6908698953173065,14,5.027083333333334,0.004541164975422367,204.8558541666668,1304.8491592500002,0.3036128671172489,5.5,62.916666666666664,14,5.3,63.38333333333333
Arkansas,2012,1069468,394409,647744,62.15440535122961,37.84559464877038,12.154405351229613,10.171720610717259,1.9826847405123544,republican,FALSE,"Romney, Mitt",47.12112967,48.08474196042121,FALSE,FALSE,FALSE,-1.915258039578788,-3.770767279384849,1.8555092398060609,8.075,0.0120888959971867,229.58608333333325,1386.5050048333326,0.36550393302059975,15,8.975,0.005845606769157154,221.78747916666663,1186.6149966041678,0.36311164967474124,7.575,59.275,15,7.970833333333333,60.50416666666666
Arkansas,2016,1130635,380494,684872,64.28513768977047,35.714862310229535,14.285137689770465,12.154405351229613,2.1307323385408523,republican,TRUE,"Trump, Donald J.",44.91888231,48.83750956202459,FALSE,FALSE,FALSE,-1.162490437975407,-1.915258039578788,0.7527676016033809,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,3.966666666666667,57.975,16,5.552083333333333,57.89791666666667
California,1976,7803770,3742284,3882244,50.91782730681821,49.082172693181796,0.9178273068182108,14.285137689770465,-13.367310382952255,republican,FALSE,"Ford, Gerald",47.63511371,48.86265082555036,TRUE,TRUE,TRUE,-1.1373491744496391,11.78900883147498,-12.92635800592462,7.7,0.007970084722630813,56.93333333333332,102.79083316666674,1.0640058056245374,6,6.66875,0.00469414917043684,51.125,94.4777085208333,0.5526784785296639,9.108333333333334,62.59166666666667,6,9.108333333333334,62.59166666666667
California,1980,8582938,3082943,4522994,59.46662455920947,40.53337544079053,9.466624559209471,0.9178273068182108,8.54879725239126,republican,TRUE,"Reagan, Ronald",50.45575474,55.157558768126435,FALSE,FALSE,FALSE,5.157558768126435,-1.1373491744496391,6.294907942576074,7.175,0.00491764655008681,82.38333333333333,119.57833291666651,2.876509205468336e-5,7,6.535416666666667,0.00665279504411072,70.20625,103.96166662500003,0.7965632427413756,6.85,65.48333333333333,7,7.145833333333333,64.9625
California,1984,9505041,3922519,5467009,58.22453482219766,41.77546517780233,8.224534822197661,9.466624559209471,-1.2420897370118098,republican,TRUE,"Reagan, Ronald",58.46086046,59.12335119072585,TRUE,TRUE,FALSE,9.123351190725849,5.157558768126435,3.9657924225994137,7.508333333333333,0.014487213283155678,103.93333333333325,160.31500000000025,1.366871854933382,8,8.608333333333334,0.009401425130037496,97.74583333333331,142.28937483333343,0.8145548001034859,7.758333333333334,65.95,8,8.727083333333333,65.75208333333333
California,1988,9887065,4702233,5054917,51.80731053637588,48.19268946362411,1.80731053637588,8.224534822197661,-6.417224285821781,republican,TRUE,"Bush, George H.W.",53.11095783,53.832455289994016,FALSE,TRUE,TRUE,3.832455289994016,9.123351190725849,-5.290895900731833,5.491666666666668,0.011017512456693718,118.275,268.0508346666665,0.9372295473986025,9,6.464583333333334,0.008341112095608698,112.29583333333338,245.48250008333332,0.9472254132584095,5.291666666666667,67.4,9,6.25625,66.73125
California,1992,11131721,5121325,3630574,41.48327123062092,58.51672876937908,-8.516728769379078,1.80731053637588,-10.324039305754958,republican,FALSE,"Bush, George H.W.",37.09272907,46.37930416161966,TRUE,TRUE,TRUE,-3.6206958383803425,3.832455289994016,-7.453151128374358,7.491666666666667,0.009805129294970717,140.30833333333325,417.1158345,1.0782104055655632,10,6.304166666666666,0.005670335796065384,132.76875,364.41103997916673,0.550509567532052,9.3,66.39166666666667,10,6.98125,66.90416666666667
California,1996,10019469,5119835,3828381,42.78373476903106,57.21626523096894,-7.2162652309689435,-8.516728769379078,1.3004635384101348,republican,FALSE,"Dole, Robert",40.46454056,45.195975972134136,FALSE,FALSE,FALSE,-4.804024027865864,-3.6206958383803425,-1.1833281894855219,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,7.258333333333334,65.75833333333334,11,8.297916666666667,65.74791666666667
California,2000,10965822,5861203,4567429,43.79701000092822,56.20298999907178,-6.202989999071782,-7.2162652309689435,1.0132752318971612,republican,TRUE,"Bush, George W.",47.64605998,49.740476550733355,FALSE,FALSE,FALSE,-0.25952344926664495,-4.804024027865864,4.544500578599219,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,4.958333333333333,67.16666666666667,12,5.625,66.60208333333334
California,2004,12421353,6745485,5509826,44.958679547177546,55.041320452822454,-5.041320452822454,-6.202989999071782,1.1616695462493283,republican,TRUE,"Bush, George W.",50.5704856,51.26931595891532,TRUE,TRUE,FALSE,1.2693159589153211,-0.25952344926664495,1.528839408181966,5.541666666666665,0.00880294553693157,188.9083333333335,1133.964986166665,0.8107064589568925,13,5.514583333333332,0.007588175360730238,182.45416666666668,1069.0583228750002,0.6087863131990616,6.208333333333333,65.575,13,6.272916666666666,66.31875
California,2008,13561900,8274473,5011781,37.721550408414586,62.27844959158541,-12.278449591585414,-5.041320452822454,-7.23712913876296,republican,FALSE,"McCain, John",45.3615689,46.22923272061515,FALSE,TRUE,FALSE,-3.770767279384849,1.2693159589153211,-5.04008323830017,5.8,0.00219968299551063,215.25425000000024,1215.2216593333358,-0.6908698953173065,14,5.027083333333334,0.004541164975422367,204.8558541666668,1304.8491592500002,0.3036128671172489,7.291666666666667,65.85833333333333,14,5.745833333333334,65.58333333333333
California,2012,13038547,7854285,4839958,38.12718883670338,61.872811163296625,-11.872811163296618,-12.278449591585414,0.40563842828879615,republican,FALSE,"Romney, Mitt",47.12112967,48.08474196042121,FALSE,FALSE,FALSE,-1.915258039578788,-3.770767279384849,1.8555092398060609,8.075,0.0120888959971867,229.58608333333325,1386.5050048333326,0.36550393302059975,15,8.975,0.005845606769157154,221.78747916666663,1186.6149966041678,0.36311164967474124,10.375,63.233333333333334,15,11.3625,64.06041666666667
California,2016,14181595,8753788,4483810,33.871779457270115,66.12822054272989,-16.128220542729885,-11.872811163296618,-4.255409379433267,republican,TRUE,"Trump, Donald J.",44.91888231,48.83750956202459,FALSE,FALSE,FALSE,-1.162490437975407,-1.915258039578788,0.7527676016033809,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,5.491666666666667,62.19166666666667,16,7.035416666666666,62.40625
